sku_id,product_name,category,warehouse_id,warehouse_location,region,country,current_stock,allocated_stock,available_stock,safety_stock,reorder_point_qty,max_capacity_units,unit_cost_usd,total_inventory_value_usd,supplier_id,supplier_name,supplier_country,supplier_reliability_score,lead_time_days,shipping_method,defect_rate_pct,inventory_turnover_ratio,stock_status,last_audit_date
SKU-HW-02128,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,4713,2049,2664,2053,3385,10099,134.17,632343.21,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,39,Ground Fleet Line,1.03,3.7,Optimal,2026-03-15
SKU-HW-02129,Redundant Power Distribution Unit 3-Phase v2.0,Power & Cooling,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,626,266,360,283,446,1618,3354.84,2100129.84,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,32,Air Priority Express,3.15,6.1,Optimal,2026-03-11
SKU-HW-02130,Industrial IoT Telemetry Sensor v3.0,Edge Devices,WH-US-02,Virginia Cloud Center,US-East,United States,6216,2673,3543,4531,8437,29782,138.71,862221.36,SUP-US-01,Supermicro Engineering Lab,United States,95.9,45,Dedicated Rail Cargo,1.08,6.8,Optimal,2026-06-28
SKU-HW-02131,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,346,196,150,237,501,1593,3927.61,1358953.06,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,23,Air Priority Express,2.66,4.2,Optimal,2026-04-08
SKU-HW-02132,All-Flash NVMe High-IOPS Array v1.0,Storage Systems,WH-US-01,California Mega-Hub,US-West,United States,99,25,74,50,108,291,16520.94,1635573.06,SUP-US-01,Supermicro Engineering Lab,United States,95.9,34,Ground Fleet Line,1.9,8.2,Optimal,2026-06-28
SKU-HW-02133,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-US-01,California Mega-Hub,US-West,United States,2598,654,1944,1539,2301,7239,300.39,780413.22,SUP-US-01,Supermicro Engineering Lab,United States,95.9,32,Air Priority Express,2.65,9.7,Optimal,2026-04-30
SKU-HW-02134,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,113,42,71,65,127,370,10037.91,1134283.83,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,42,Air Priority Express,1.68,2.6,Optimal,2026-03-22
SKU-HW-02135,Hardware Security Module (HSM) Vault v4.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,220,90,130,70,146,567,8929.57,1964505.4,SUP-JP-01,Murata High-Freq Components,Japan,98.9,20,Air Priority Express,2.02,12.0,Optimal,2026-04-17
SKU-HW-02136,100G Single-Mode Optical Transceiver v1.0,Optical Components,WH-US-03,Chicago Central Depot,US-Central,United States,4841,1060,3781,2473,4743,13512,302.29,1463385.89,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,42,Ground Fleet Line,1.34,11.3,Optimal,2026-02-11
SKU-HW-02137,Industrial IoT Telemetry Sensor v2.0,Edge Devices,WH-US-02,Virginia Cloud Center,US-East,United States,11942,3557,8385,4748,8765,24229,116.88,1395780.96,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,6,Ground Fleet Line,2.42,7.8,Optimal,2026-02-14
SKU-HW-02138,Distributed Object Storage Block v3.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,466,227,239,178,353,1167,6379.5,2972847.0,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,9,Ground Fleet Line,2.77,4.3,Optimal,2026-01-03
SKU-HW-02139,All-Flash NVMe High-IOPS Array v4.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,102,51,51,40,60,191,16488.29,1681805.58,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,23,Ocean Freight Container,2.19,8.8,Optimal,2026-06-14
SKU-HW-02140,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,163,65,98,68,125,342,9850.98,1605709.74,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,10,Dedicated Rail Cargo,0.13,7.0,Optimal,2026-08-02
SKU-HW-02141,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,281,105,176,118,225,634,14791.81,4156498.61,SUP-US-01,Supermicro Engineering Lab,United States,95.9,28,Dedicated Rail Cargo,1.78,9.0,Optimal,2026-04-30
SKU-HW-02142,Distributed Object Storage Block v3.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,503,160,343,162,308,1203,5810.55,2922706.65,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,29,Ocean Freight Container,0.5,12.4,Optimal,2026-05-15
SKU-HW-02143,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,209,51,158,64,117,317,8180.58,1709741.22,SUP-JP-01,Murata High-Freq Components,Japan,98.9,22,Air Priority Express,0.73,5.5,Optimal,2026-06-28
SKU-HW-02144,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,11749,6009,5740,4088,7737,29558,139.63,1640512.87,SUP-US-01,Supermicro Engineering Lab,United States,95.9,19,Dedicated Rail Cargo,1.67,12.4,Optimal,2026-03-29
SKU-HW-02145,All-Flash NVMe High-IOPS Array v2.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,32,24,8,61,109,413,15929.33,509738.56,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,14,Ocean Freight Container,2.22,3.7,Low Stock,2026-06-30
SKU-HW-02146,Dense Wavelength Mux Transceiver v3.0,Optical Components,WH-US-02,Virginia Cloud Center,US-East,United States,2856,1332,1524,1423,2876,8904,742.22,2119780.32,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,20,Ocean Freight Container,1.17,6.9,Optimal,2026-05-13
SKU-HW-02147,Redundant Power Distribution Unit 3-Phase v4.0,Power & Cooling,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,329,182,147,142,219,550,3517.3,1157191.7,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,42,Ground Fleet Line,1.62,8.2,Optimal,2026-01-09
SKU-HW-02148,Redundant Power Distribution Unit 3-Phase v1.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,270,122,148,229,377,976,3287.63,887660.1,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,18,Ground Fleet Line,1.75,10.4,Optimal,2026-07-04
SKU-HW-02149,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,705,597,108,2385,4612,12508,300.31,211718.55,SUP-US-02,Broadcom Optical Networks,United States,97.8,29,Air Priority Express,0.46,5.5,Critical Shortage,2026-05-31
SKU-HW-02150,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-US-02,Virginia Cloud Center,US-East,United States,236,57,179,128,281,970,5828.31,1375481.16,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,42,Dedicated Rail Cargo,2.35,12.3,Optimal,2026-06-17
SKU-HW-02151,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,322,79,243,245,424,1524,4554.22,1466458.84,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,26,Air Priority Express,2.7,2.6,Optimal,2026-06-16
SKU-HW-02152,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-US-02,Virginia Cloud Center,US-East,United States,92,39,53,81,124,434,12465.48,1146824.16,SUP-US-01,Supermicro Engineering Lab,United States,95.9,31,Air Priority Express,0.54,13.3,Optimal,2026-02-09
SKU-HW-02153,High-Density GPU Tensor Server Node v2.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,212,108,104,83,165,492,15347.95,3253765.4,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,5,Air Priority Express,1.34,8.0,Optimal,2026-05-04
SKU-HW-02154,Ultra-Low Latency Spine Router v3.0,Networking Hardware,WH-APAC-03,Singapore Gateway Center,APAC-South,Singapore,141,38,103,84,140,414,11072.99,1561291.59,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,21,Dedicated Rail Cargo,0.96,2.6,Optimal,2026-04-03
SKU-HW-02155,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,75,39,36,67,120,435,11855.37,889152.75,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,38,Dedicated Rail Cargo,2.21,3.6,Optimal,2026-06-30
SKU-HW-02156,Industrial IoT Telemetry Sensor v1.0,Edge Devices,WH-US-03,Chicago Central Depot,US-Central,United States,5935,2960,2975,3288,4945,13467,135.79,805913.65,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,31,Ground Fleet Line,0.39,6.0,Optimal,2026-04-17
SKU-HW-02157,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,313,146,167,117,191,484,8381.28,2623340.64,SUP-JP-01,Murata High-Freq Components,Japan,98.9,29,Ground Fleet Line,2.72,5.4,Optimal,2026-01-02
SKU-HW-02158,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-US-02,Virginia Cloud Center,US-East,United States,189,82,107,83,147,514,14705.9,2779415.1,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,28,Ocean Freight Container,1.13,6.9,Optimal,2026-04-24
SKU-HW-02159,Liquid-Cooled AI Inference Blade v4.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,163,78,85,66,121,348,9777.46,1593725.98,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,6,Dedicated Rail Cargo,1.25,4.7,Optimal,2026-03-18
SKU-HW-02160,Hardware Security Module (HSM) Vault v1.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,49,25,24,37,80,318,9968.15,488439.35,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,23,Ocean Freight Container,1.49,3.2,Optimal,2026-03-15
SKU-HW-02161,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,26,20,6,1177,1704,5287,761.3,19793.8,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,25,Air Priority Express,1.5,11.6,Critical Shortage,2026-04-27
SKU-HW-02162,Distributed Object Storage Block v3.0,Storage Systems,WH-US-03,Chicago Central Depot,US-Central,United States,306,165,141,138,249,776,6904.89,2112896.34,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,9,Ocean Freight Container,0.09,9.8,Optimal,2026-04-13
SKU-HW-02163,Ultra-Low Latency Spine Router v4.0,Networking Hardware,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,531,142,389,91,189,614,13412.75,7122170.25,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,32,Ocean Freight Container,2.97,7.6,Overstocked,2026-05-21
SKU-HW-02164,Next-Gen Firewall Threat Shield v1.0,Security Appliances,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,221,76,145,100,167,566,6240.72,1379199.12,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,15,Ground Fleet Line,0.51,8.3,Optimal,2026-05-22
SKU-HW-02165,Liquid-Cooled AI Inference Blade v2.0,Compute Servers,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,198,54,144,92,178,638,9555.6,1892008.8,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,20,Air Priority Express,0.55,12.0,Optimal,2026-05-06
SKU-HW-02166,High-Density GPU Tensor Server Node v3.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,52,45,7,116,201,707,14348.93,746144.36,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,22,Air Priority Express,1.68,5.6,Low Stock,2026-04-18
SKU-HW-02167,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,531,74,457,119,174,587,15197.51,8069877.81,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,14,Ocean Freight Container,1.68,13.0,Overstocked,2026-06-19
SKU-HW-02168,Quantum Optical 800G Core Switch v1.0,Networking Hardware,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,19,12,7,62,87,340,19095.8,362820.2,SUP-JP-01,Murata High-Freq Components,Japan,98.9,7,Ground Fleet Line,1.59,5.4,Critical Shortage,2026-07-05
SKU-HW-02169,Edge AI Gateway Controller v2.0,Edge Devices,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,1506,899,607,519,905,2547,1805.36,2718872.16,SUP-JP-01,Murata High-Freq Components,Japan,98.9,20,Ocean Freight Container,1.57,9.8,Optimal,2026-06-02
SKU-HW-02170,Liquid-Cooled AI Inference Blade v3.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,99,33,66,90,170,537,9849.04,975054.96,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,19,Air Priority Express,1.78,9.8,Optimal,2026-02-24
SKU-HW-02171,Next-Gen Firewall Threat Shield v4.0,Security Appliances,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,134,45,89,97,169,634,6154.86,824751.24,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,10,Ocean Freight Container,2.81,3.1,Optimal,2026-02-10
SKU-HW-02172,Dense Wavelength Mux Transceiver v1.0,Optical Components,WH-US-03,Chicago Central Depot,US-Central,United States,1958,330,1628,531,843,2156,794.13,1554906.54,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,33,Ground Fleet Line,1.42,14.2,Overstocked,2026-07-05
SKU-HW-02173,Ultra-Low Latency Spine Router v2.0,Networking Hardware,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,113,58,55,45,83,223,10847.04,1225715.52,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,22,Ocean Freight Container,1.59,6.8,Optimal,2026-03-19
SKU-HW-02174,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,37,17,20,81,143,547,5269.13,194957.81,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,29,Ground Fleet Line,1.17,6.2,Low Stock,2026-08-02
SKU-HW-02175,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,528,148,380,201,300,1168,3875.41,2046216.48,SUP-US-02,Broadcom Optical Networks,United States,97.8,12,Ground Fleet Line,0.15,9.0,Optimal,2026-01-29
SKU-HW-02176,Edge AI Gateway Controller v1.0,Edge Devices,WH-EU-03,London Distribution Gateway,EU-West,United Kingdom,730,261,469,256,454,1273,1880.01,1372407.3,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,18,Dedicated Rail Cargo,0.56,4.3,Optimal,2026-01-27
SKU-HW-02177,Edge AI Gateway Controller v2.0,Edge Devices,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,946,429,517,559,1099,3174,1799.11,1701958.06,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,34,Ocean Freight Container,0.93,10.0,Optimal,2026-04-23
SKU-HW-02178,Distributed Object Storage Block v3.0,Storage Systems,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,233,108,125,150,263,913,6937.49,1616435.17,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,10,Dedicated Rail Cargo,2.85,8.6,Optimal,2026-06-06
SKU-HW-02179,Quantum Optical 800G Core Switch v4.0,Networking Hardware,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,185,76,109,80,123,432,19134.18,3539823.3,SUP-JP-01,Murata High-Freq Components,Japan,98.9,25,Air Priority Express,1.25,2.8,Optimal,2026-08-07
SKU-HW-02180,Liquid-Cooled AI Inference Blade v1.0,Compute Servers,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,415,68,347,111,186,487,8669.36,3597784.4,SUP-US-01,Supermicro Engineering Lab,United States,95.9,28,Air Priority Express,2.57,8.9,Overstocked,2026-01-15
SKU-HW-02181,100G Single-Mode Optical Transceiver v2.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,6714,2632,4082,2503,4304,10951,298.22,2002249.08,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,16,Air Priority Express,0.64,7.6,Optimal,2026-01-11
SKU-HW-02182,Redundant Power Distribution Unit 3-Phase v3.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,235,93,142,106,225,705,3260.12,766128.2,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,13,Ocean Freight Container,1.38,10.7,Optimal,2026-01-30
SKU-HW-02183,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,151,65,86,108,208,661,15028.4,2269288.4,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,29,Ocean Freight Container,2.16,10.6,Optimal,2026-07-14
SKU-HW-02184,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-US-02,Virginia Cloud Center,US-East,United States,299,71,228,187,343,873,3988.09,1192438.91,SUP-US-02,Broadcom Optical Networks,United States,97.8,17,Dedicated Rail Cargo,1.54,10.3,Optimal,2026-01-06
SKU-HW-02185,Direct-to-Chip Liquid Cooling Manifold v2.0,Power & Cooling,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,123,57,66,100,178,460,4148.76,510297.48,SUP-US-01,Supermicro Engineering Lab,United States,95.9,27,Dedicated Rail Cargo,3.01,6.8,Optimal,2026-06-17
SKU-HW-02186,Liquid-Cooled AI Inference Blade v3.0,Compute Servers,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,41,37,4,127,236,911,8893.28,364624.48,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,42,Dedicated Rail Cargo,0.51,4.0,Critical Shortage,2026-03-30
SKU-HW-02187,100G Single-Mode Optical Transceiver v4.0,Optical Components,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,2726,1551,1175,1855,3500,12353,291.81,795474.06,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,24,Ocean Freight Container,2.56,4.2,Optimal,2026-05-12
SKU-HW-02188,100G Single-Mode Optical Transceiver v1.0,Optical Components,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,1239,734,505,867,1365,4700,267.16,331011.24,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,32,Air Priority Express,2.86,12.1,Optimal,2026-06-22
SKU-HW-02189,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,648,516,132,1416,3002,11416,718.5,465588.0,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,11,Air Priority Express,2.69,12.3,Low Stock,2026-04-24
SKU-HW-02190,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,5858,1654,4204,2798,4855,14911,252.82,1481019.56,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,17,Dedicated Rail Cargo,2.06,4.7,Optimal,2026-03-04
SKU-HW-02191,Distributed Object Storage Block v4.0,Storage Systems,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,247,124,123,108,190,697,6481.37,1600898.39,SUP-JP-01,Murata High-Freq Components,Japan,98.9,7,Ocean Freight Container,0.67,14.0,Optimal,2026-01-22
SKU-HW-02192,Ultra-Low Latency Spine Router v1.0,Networking Hardware,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,15,13,2,60,85,215,12069.33,181039.95,SUP-TW-04,Delta Electronics Power Solutions,Taiwan,98.2,28,Air Priority Express,2.88,11.7,Critical Shortage,2026-01-29
SKU-HW-02193,Edge AI Gateway Controller v2.0,Edge Devices,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,3263,926,2337,484,969,3642,1979.3,6458455.9,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,45,Ocean Freight Container,1.35,12.7,Overstocked,2026-03-31
SKU-HW-02194,Next-Gen Firewall Threat Shield v3.0,Security Appliances,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,159,42,117,144,276,1024,5341.86,849355.74,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,20,Ocean Freight Container,2.96,7.2,Optimal,2026-06-07
SKU-HW-02195,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-US-03,Chicago Central Depot,US-Central,United States,614,126,488,212,375,1010,3811.73,2340402.22,SUP-JP-01,Murata High-Freq Components,Japan,98.9,42,Ground Fleet Line,1.09,12.4,Optimal,2026-01-18
SKU-HW-02196,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,190,64,126,78,170,571,13806.28,2623193.2,SUP-KR-01,Samsung Memory Module Division,South Korea,97.2,34,Dedicated Rail Cargo,2.04,5.7,Optimal,2026-07-09
SKU-HW-02197,Distributed Object Storage Block v2.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,112,99,13,164,241,903,7089.37,794009.44,SUP-DE-01,Siemens Industrial Automation,Germany,98.6,19,Ocean Freight Container,2.86,4.2,Low Stock,2026-05-24
SKU-HW-02198,All-Flash NVMe High-IOPS Array v3.0,Storage Systems,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,61,14,47,41,64,188,16088.02,981369.22,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,20,Ocean Freight Container,2.46,12.8,Optimal,2026-06-15
SKU-HW-02199,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,152,71,81,93,130,330,15031.93,2284853.36,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,42,Dedicated Rail Cargo,2.79,8.2,Optimal,2026-02-16
SKU-HW-02200,High-Density GPU Tensor Server Node v1.0,Compute Servers,WH-US-03,Chicago Central Depot,US-Central,United States,182,62,120,90,137,346,15505.62,2822022.84,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,43,Ocean Freight Container,0.31,14.1,Optimal,2026-01-02
SKU-HW-02201,Edge AI Gateway Controller v2.0,Edge Devices,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,1154,370,784,526,1068,3095,1755.68,2026054.72,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,36,Ocean Freight Container,0.07,5.2,Optimal,2026-04-01
SKU-HW-02202,Direct-to-Chip Liquid Cooling Manifold v3.0,Power & Cooling,WH-APAC-01,Taipei Logistics Hub,APAC-East,Taiwan,453,159,294,185,293,747,4541.31,2057213.43,SUP-TW-03,Quanta Computer Advanced Server,Taiwan,97.5,19,Ocean Freight Container,1.07,7.9,Optimal,2026-03-04
SKU-HW-02203,Direct-to-Chip Liquid Cooling Manifold v4.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,607,78,529,146,268,705,4128.17,2505799.19,SUP-US-02,Broadcom Optical Networks,United States,97.8,5,Ocean Freight Container,3.11,6.7,Overstocked,2026-04-11
SKU-HW-02204,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,75,51,24,143,208,612,4407.29,330546.75,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,35,Dedicated Rail Cargo,0.56,9.7,Low Stock,2026-03-03
SKU-HW-02205,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,2169,444,1725,923,1947,7066,692.05,1501056.45,SUP-JP-01,Murata High-Freq Components,Japan,98.9,39,Dedicated Rail Cargo,1.35,5.1,Optimal,2026-01-03
SKU-HW-02206,Quantum Optical 800G Core Switch v3.0,Networking Hardware,WH-LATAM-01,Sao Paulo Distribution,LATAM,Brazil,9,6,3,39,56,203,19816.12,178345.08,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,30,Dedicated Rail Cargo,2.99,12.9,Critical Shortage,2026-06-29
SKU-HW-02207,Distributed Object Storage Block v4.0,Storage Systems,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,374,146,228,127,213,806,6972.46,2607700.04,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,7,Ocean Freight Container,2.79,4.1,Optimal,2026-01-31
SKU-HW-02208,Redundant Power Distribution Unit 3-Phase v1.0,Power & Cooling,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,656,275,381,193,382,1371,3048.23,1999638.88,SUP-TW-01,TSMC Advanced Semiconductor,Taiwan,99.4,38,Dedicated Rail Cargo,0.57,5.2,Optimal,2026-08-07
SKU-HW-02209,Distributed Object Storage Block v2.0,Storage Systems,WH-APAC-04,Sydney Tech Fulfillment,APAC-ANZ,Australia,213,119,94,173,353,1100,5772.36,1229512.68,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,40,Air Priority Express,0.77,9.8,Optimal,2026-02-22
SKU-HW-02210,100G Single-Mode Optical Transceiver v3.0,Optical Components,WH-MEA-01,Dubai Industrial Port Hub,MEA,United Arab Emirates,3279,1093,2186,1385,2238,6558,305.01,1000127.79,SUP-US-02,Broadcom Optical Networks,United States,97.8,31,Air Priority Express,1.2,8.2,Optimal,2026-04-26
SKU-HW-02211,Quantum Optical 800G Core Switch v4.0,Networking Hardware,WH-EU-01,Frankfurt Euro-Hub,EU-Central,Germany,126,52,74,35,76,205,19333.18,2435980.68,SUP-US-01,Supermicro Engineering Lab,United States,95.9,34,Ocean Freight Container,1.52,12.9,Optimal,2026-05-29
SKU-HW-02212,Direct-to-Chip Liquid Cooling Manifold v1.0,Power & Cooling,WH-EU-02,Rotterdam Logistics Park,EU-West,Netherlands,128,71,57,195,307,871,4030.84,515947.52,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,23,Ground Fleet Line,2.36,2.5,Low Stock,2026-07-05
SKU-HW-02213,Dense Wavelength Mux Transceiver v2.0,Optical Components,WH-APAC-02,Tokyo High-Tech Depot,APAC-East,Japan,1619,618,1001,529,1029,3167,675.78,1094087.82,SUP-NL-01,ASML Precision Optics Hub,Netherlands,99.1,45,Air Priority Express,0.12,13.9,Optimal,2026-04-25
SKU-HW-02214,Hardware Security Module (HSM) Vault v3.0,Security Appliances,WH-US-02,Virginia Cloud Center,US-East,United States,71,18,53,43,77,295,8875.77,630179.67,SUP-TW-02,Foxconn Precision Industry,Taiwan,96.8,27,Ground Fleet Line,1.82,11.9,Optimal,2026-05-11
SKU-HW-02215,High-Density GPU Tensor Server Node v4.0,Compute Servers,WH-US-01,California Mega-Hub,US-West,United States,101,35,66,57,92,271,14758.27,1490585.27,SUP-JP-02,Kyocera Ceramic Packaging,Japan,98.1,26,Dedicated Rail Cargo,0.28,3.3,Optimal,2026-03-12
