order_id,order_date,fiscal_year,fiscal_quarter,customer_id,customer_name,account_tier,industry,region,country,sales_channel,product_category,product_sku,product_name,quantity,unit_price,discount_rate_pct,total_amount,cogs_amount,gross_margin_pct,payment_terms,order_status,sales_rep
ORD-2026-02054,2025-10-20,2025,2025-Q4,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,EU-Central,Switzerland,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,102,24552.0,7.0,2329002.72,396629.16,82.97,Annual Pre-Paid,Completed,Rachel Green
ORD-2026-02055,2024-05-03,2024,2024-Q2,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,US-West,United States,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,5,8455.0,12.0,37202.0,8162.12,78.06,Net 90,Completed,Kenji Sato
ORD-2026-02056,2024-10-01,2024,2024-Q4,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,APAC-East,Taiwan,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,52,11750.0,9.0,556010.0,125658.26,77.4,Quarterly Net 30,Completed,Elena Rostova
ORD-2026-02057,2025-08-21,2025,2025-Q3,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,US-Central,United States,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,100,9523.0,13.0,828501.0,202568.49,75.55,Quarterly Net 30,Completed,Sarah Chen
ORD-2026-02058,2026-06-30,2026,2026-Q2,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,US-Central,United States,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,68,32550.0,22.0,1726452.0,546076.77,68.37,Net 30,Completed,Chloe Dubois
ORD-2026-02059,2026-06-23,2026,2026-Q2,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,MEA,United Arab Emirates,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,56,24552.0,23.0,1058682.24,145780.54,86.23,Net 90,Completed,Alex Mercer
ORD-2026-02060,2024-10-25,2024,2024-Q4,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,EU-West,United Kingdom,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,111,6528.0,14.0,623162.88,185453.27,70.24,Quarterly Net 30,In Fulfillment,Hannah Schmidt
ORD-2026-02061,2024-04-25,2024,2024-Q2,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,US-Central,United States,Online B2B Portal,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,60,11984.0,25.0,539280.0,118425.89,78.04,Net 60,Completed,Astrid Lindgren
ORD-2026-02062,2025-02-11,2025,2025-Q1,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,EU-Central,Germany,Direct Field Sales,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,117,9256.0,12.0,952997.76,214043.3,77.54,Quarterly Net 30,Pending Verification,Sarah Chen
ORD-2026-02063,2025-12-16,2025,2025-Q4,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,APAC-ANZ,Australia,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,31,9612.0,11.0,265195.08,66431.37,74.95,Quarterly Net 30,Completed,Marcus Vance
ORD-2026-02064,2026-07-05,2026,2026-Q3,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,LATAM,Brazil,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,49,16005.0,18.0,643080.9,108166.21,83.18,Annual Pre-Paid,Completed,Marcus Vance
ORD-2026-02065,2026-04-30,2026,2026-Q2,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,APAC-ANZ,Australia,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,55,11760.0,18.0,530376.0,97430.07,81.63,Net 60,Pending Verification,David Lin
ORD-2026-02066,2024-07-29,2024,2024-Q3,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-Central,Germany,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,30,12500.0,11.0,333750.0,72190.12,78.37,Net 90,Completed,Jessica Taylor
ORD-2026-02067,2026-02-05,2026,2026-Q1,CUST-0032,Zeus Renewable Power,Mid-Market,Clean Energy,EU-West,France,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,12,11500.0,1.0,136620.0,27706.54,79.72,Net 30,In Fulfillment,Rachel Green
ORD-2026-02068,2024-02-17,2024,2024-Q1,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,US-Central,United States,Direct Field Sales,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,21,4320.0,13.0,78926.4,14001.54,82.26,Net 90,Completed,Rachel Green
ORD-2026-02069,2024-08-18,2024,2024-Q3,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,MEA,United Arab Emirates,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,29,4275.0,10.0,111577.5,11537.11,89.66,Net 60,Pending Verification,Sarah Chen
ORD-2026-02070,2024-02-11,2024,2024-Q1,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,APAC-East,South Korea,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,49,4185.0,22.0,159950.7,20873.57,86.95,Net 60,Pending Verification,Kenji Sato
ORD-2026-02071,2024-12-02,2024,2024-Q4,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,EU-West,United Kingdom,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,34,7560.0,12.0,226195.2,62701.31,72.28,Net 60,In Fulfillment,Gabriel Santos
ORD-2026-02072,2026-03-05,2026,2026-Q1,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,United Kingdom,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,14,37450.0,2.0,513814.0,160618.26,68.74,Net 60,Completed,Gabriel Santos
ORD-2026-02073,2025-07-04,2025,2025-Q3,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,EU-West,France,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,21,26040.0,22.0,426535.2,59629.62,86.02,Net 30,In Fulfillment,Brian O'Connor
ORD-2026-02074,2025-08-16,2025,2025-Q3,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,EU-Central,Switzerland,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,55,7632.0,11.0,373586.4,94106.41,74.81,Net 60,Completed,Sarah Chen
ORD-2026-02075,2024-05-26,2024,2024-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-Central,Switzerland,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,2,16005.0,4.0,30729.6,6155.14,79.97,Net 60,Completed,Brian O'Connor
ORD-2026-02076,2024-01-16,2024,2024-Q1,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,US-Central,United States,Online B2B Portal,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,77,24552.0,9.0,1720358.64,258397.87,84.98,Net 30,In Fulfillment,Marcus Vance
ORD-2026-02077,2025-02-09,2025,2025-Q1,CUST-0029,Omni Consumer Products,Enterprise Strategic,Consumer Tech,US-West,United States,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,66,25792.0,12.0,1497999.36,284320.28,81.02,Annual Pre-Paid,Pending Verification,Chloe Dubois
ORD-2026-02078,2024-11-22,2024,2024-Q4,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,APAC-South,Singapore,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,54,37100.0,7.0,1863162.0,566214.93,69.61,Quarterly Net 30,Completed,Sarah Chen
ORD-2026-02079,2025-04-04,2025,2025-Q2,CUST-0015,Acme Aerospace Systems,Mid-Market,Manufacturing,US-East,United States,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,39,7488.0,2.0,286191.36,73665.66,74.26,Net 90,Pending Verification,Hannah Schmidt
ORD-2026-02080,2024-05-20,2024,2024-Q2,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,US-East,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,95,8722.0,7.0,770588.7,209291.89,72.84,Net 90,Pending Verification,Alex Mercer
ORD-2026-02081,2024-11-21,2024,2024-Q4,CUST-0007,Tyrell Synthetic Dynamics,Enterprise Strategic,Robotics,EU-Central,Germany,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,17,8366.0,17.0,118044.26,31989.99,72.9,Net 30,Completed,Chloe Dubois
ORD-2026-02082,2026-07-28,2026,2026-Q3,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,APAC-South,Singapore,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,8,32900.0,5.0,250040.0,76162.18,69.54,Net 90,In Fulfillment,Marcus Vance
ORD-2026-02083,2024-04-05,2024,2024-Q2,CUST-0033,Apex FinTech Global,Enterprise Strategic,Banking,APAC-East,Japan,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,85,33950.0,21.0,2279742.5,650866.48,71.45,Net 30,In Fulfillment,Astrid Lindgren
ORD-2026-02084,2026-08-07,2026,2026-Q3,CUST-0001,Cyberdyne Systems Corp,Enterprise Strategic,Technology & AI,EU-Central,Germany,Global Alliance Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,10,11424.0,14.0,98246.4,15090.65,84.64,Net 60,In Fulfillment,Brian O'Connor
ORD-2026-02085,2024-08-28,2024,2024-Q3,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,Taiwan,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,8,4590.0,5.0,34884.0,6118.65,82.46,Net 90,Completed,Astrid Lindgren
ORD-2026-02086,2025-07-09,2025,2025-Q3,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,EU-North,Netherlands,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,118,12750.0,15.0,1278825.0,252184.29,80.28,Net 90,In Fulfillment,Hannah Schmidt
ORD-2026-02087,2026-01-26,2026,2026-Q1,CUST-0035,Hyperion Data Mesh,Mid-Market,Data Infrastructure,US-Central,United States,Online B2B Portal,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,32,7140.0,2.0,223910.4,71337.85,68.14,Quarterly Net 30,Pending Verification,Jessica Taylor
ORD-2026-02088,2025-05-08,2025,2025-Q2,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,APAC-South,Singapore,Strategic Reseller Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,21,4770.0,14.0,86146.2,11112.86,87.1,Net 90,Pending Verification,Sarah Chen
ORD-2026-02089,2026-03-15,2026,2026-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-Central,United States,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,28,8188.0,22.0,178825.92,50339.5,71.85,Net 60,Pending Verification,Astrid Lindgren
ORD-2026-02090,2026-03-25,2026,2026-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,US-Central,United States,Online B2B Portal,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,27,10640.0,16.0,241315.2,38417.38,84.08,Net 60,Completed,Sarah Chen
ORD-2026-02091,2026-05-21,2026,2026-Q2,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,South Korea,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,19,16665.0,1.0,313468.65,67709.23,78.4,Net 30,Completed,Rachel Green
ORD-2026-02092,2025-12-20,2025,2025-Q4,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,EU-North,Netherlands,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,10,10976.0,8.0,100979.2,20094.86,80.1,Net 90,Completed,Rachel Green
ORD-2026-02093,2025-01-04,2025,2025-Q1,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,EU-West,United Kingdom,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,66,25296.0,22.0,1302238.08,258494.26,80.15,Net 60,Completed,Alex Mercer
ORD-2026-02094,2026-01-25,2026,2026-Q1,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,APAC-East,Taiwan,Strategic Reseller Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,25,16665.0,11.0,370796.25,80017.83,78.42,Net 60,Pending Verification,Hannah Schmidt
ORD-2026-02095,2025-04-19,2025,2025-Q2,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,US-West,United States,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,2,6732.0,10.0,12117.6,3857.03,68.17,Quarterly Net 30,In Fulfillment,Chloe Dubois
ORD-2026-02096,2025-05-12,2025,2025-Q2,CUST-0003,Initech Cloud Solutions,Mid-Market,Software,EU-West,France,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,27,36050.0,2.0,953883.0,311538.19,67.34,Net 30,Completed,Jessica Taylor
ORD-2026-02097,2026-06-10,2026,2026-Q2,CUST-0009,Wonka Global Logistics,Mid-Market,Supply Chain,EU-North,Netherlands,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,35,16170.0,11.0,503695.5,115245.53,77.12,Net 90,In Fulfillment,Chloe Dubois
ORD-2026-02098,2024-06-26,2024,2024-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,EU-Central,Germany,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,61,25544.0,22.0,1215383.52,159701.39,86.86,Net 30,In Fulfillment,Hannah Schmidt
ORD-2026-02099,2026-06-26,2026,2026-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-East,South Korea,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,6,26040.0,18.0,128116.8,22971.34,82.07,Net 30,Completed,Kenji Sato
ORD-2026-02100,2024-05-20,2024,2024-Q2,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,APAC-ANZ,Australia,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,49,7140.0,11.0,311375.4,96744.34,68.93,Net 60,Completed,Marcus Vance
ORD-2026-02101,2025-04-20,2025,2025-Q2,CUST-0031,Athena Health Systems,Mid-Market,Healthcare,APAC-South,Singapore,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,25,5346.0,7.0,124294.5,21937.98,82.35,Net 30,Completed,Hannah Schmidt
ORD-2026-02102,2025-12-10,2025,2025-Q4,CUST-0014,Nakatomi Trading Corp,Mid-Market,Trading & Real Estate,APAC-East,South Korea,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,20,7776.0,3.0,150854.4,35375.36,76.55,Annual Pre-Paid,Completed,Chloe Dubois
ORD-2026-02103,2024-12-01,2024,2024-Q4,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,US-West,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,16,12500.0,22.0,156000.0,32884.8,78.92,Net 60,In Fulfillment,Kenji Sato
ORD-2026-02104,2025-12-15,2025,2025-Q4,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,US-East,United States,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,76,33950.0,9.0,2347982.0,700403.03,70.17,Net 30,Completed,Marcus Vance
ORD-2026-02105,2024-08-12,2024,2024-Q3,CUST-0018,Virtucon Industries,Enterprise Strategic,Industrial Equipment,EU-West,France,Global Alliance Partner,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,106,4725.0,9.0,455773.5,61164.8,86.58,Annual Pre-Paid,Completed,Marcus Vance
ORD-2026-02106,2025-01-02,2025,2025-Q1,CUST-0019,Buy N Large Retail Mega,Enterprise Strategic,E-Commerce,APAC-East,South Korea,Online B2B Portal,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,53,15510.0,22.0,641183.4,118747.17,81.48,Net 30,Pending Verification,Astrid Lindgren
ORD-2026-02107,2025-04-23,2025,2025-Q2,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,EU-West,United Kingdom,Global Alliance Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,13,37800.0,18.0,402948.0,144940.4,64.03,Net 90,In Fulfillment,Michael Chang
ORD-2026-02108,2026-06-14,2026,2026-Q2,CUST-0022,Gekko Financial Partners,Enterprise Strategic,FinTech & Hedge Fund,APAC-South,Singapore,Online B2B Portal,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,99,10640.0,24.0,800553.6,151064.46,81.13,Net 90,In Fulfillment,David Lin
ORD-2026-02109,2026-03-09,2026,2026-Q1,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,LATAM,Brazil,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,104,7272.0,9.0,688222.08,192082.78,72.09,Annual Pre-Paid,Completed,Kenji Sato
ORD-2026-02110,2025-05-15,2025,2025-Q2,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,APAC-ANZ,Australia,Direct Field Sales,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,33,37450.0,14.0,1062831.0,338192.82,68.18,Net 90,In Fulfillment,Chloe Dubois
ORD-2026-02111,2024-02-22,2024,2024-Q1,CUST-0026,Shinra Electric Power,Enterprise Strategic,Energy & Utilities,APAC-ANZ,Australia,Global Alliance Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,74,26040.0,20.0,1541568.0,189612.86,87.7,Net 90,Completed,Kenji Sato
ORD-2026-02112,2026-07-06,2026,2026-Q3,CUST-0027,Vault-Tec Security Hub,Enterprise Strategic,Cybersecurity,LATAM,Brazil,Global Alliance Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,91,9256.0,23.0,648567.92,167135.95,74.23,Net 30,Pending Verification,Vikram Patel
ORD-2026-02113,2024-10-31,2024,2024-Q4,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,APAC-East,Japan,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,40,5778.0,9.0,210319.2,50077.0,76.19,Annual Pre-Paid,In Fulfillment,Rachel Green
ORD-2026-02114,2026-05-13,2026,2026-Q2,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,US-East,United States,Online B2B Portal,Developer Tools,SKU-DEV-701,DevSecOps Automation Mesh,10,4590.0,19.0,37179.0,4201.23,88.7,Annual Pre-Paid,Completed,Kenji Sato
ORD-2026-02115,2024-08-29,2024,2024-Q3,CUST-0024,Aperture Quantum Lab,Mid-Market,Research & Quantum,EU-North,Netherlands,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,23,12000.0,13.0,240120.0,57676.82,75.98,Net 90,Completed,Rachel Green
ORD-2026-02116,2025-06-05,2025,2025-Q2,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,United Kingdom,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,8,7004.0,5.0,53230.4,16937.91,68.18,Annual Pre-Paid,Completed,Astrid Lindgren
ORD-2026-02117,2026-03-21,2026,2026-Q1,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,APAC-East,Japan,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,99,8811.0,9.0,793782.99,175743.55,77.86,Quarterly Net 30,Pending Verification,Gabriel Santos
ORD-2026-02118,2024-03-24,2024,2024-Q1,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,APAC-East,South Korea,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,87,5238.0,15.0,387350.1,81266.05,79.02,Net 90,Completed,Jessica Taylor
ORD-2026-02119,2025-04-27,2025,2025-Q2,CUST-0014,Nakatomi Trading Corp,Mid-Market,Trading & Real Estate,APAC-East,Taiwan,Global Alliance Partner,Database Infrastructure,SKU-DB-880,QuantumDB Distributed Cluster,21,15675.0,10.0,296257.5,55933.42,81.12,Quarterly Net 30,Completed,Jessica Taylor
ORD-2026-02120,2024-01-25,2024,2024-Q1,CUST-0021,Weyland-Yutani Deep Space,Enterprise Strategic,Energy & Mining,APAC-East,South Korea,Online B2B Portal,Cloud Infrastructure,SKU-INFRA-801,Enterprise Data Lakehouse Engine,113,12125.0,18.0,1123502.5,279752.12,75.1,Net 30,Completed,Alex Mercer
ORD-2026-02121,2024-09-25,2024,2024-Q3,CUST-0028,LexCorp Advanced Metals,Enterprise Strategic,Materials,APAC-East,South Korea,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,115,5616.0,13.0,561880.8,139121.69,75.24,Annual Pre-Paid,In Fulfillment,Marcus Vance
ORD-2026-02122,2026-05-09,2026,2026-Q2,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,APAC-East,South Korea,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,102,7276.0,8.0,682779.84,181551.16,73.41,Net 30,Completed,Elena Rostova
ORD-2026-02123,2026-04-09,2026,2026-Q2,CUST-0012,Massive Dynamic AI,Enterprise Strategic,Artificial Intelligence,APAC-East,South Korea,Direct Field Sales,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,109,6840.0,16.0,626270.4,181868.92,70.96,Net 60,Completed,Astrid Lindgren
ORD-2026-02124,2024-11-26,2024,2024-Q4,CUST-0014,Nakatomi Trading Corp,Mid-Market,Trading & Real Estate,APAC-East,South Korea,Strategic Reseller Partner,AI Platform,SKU-AI-9050,Realtime Anomaly Detection,7,11984.0,7.0,78015.84,17124.48,78.05,Annual Pre-Paid,Pending Verification,Rachel Green
ORD-2026-02125,2024-09-25,2024,2024-Q3,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,EU-North,Netherlands,Online B2B Portal,Cybersecurity Suite,SKU-SEC-402,Zero-Trust Security Perimeter,3,9167.0,3.0,26675.97,6594.3,75.28,Net 60,Completed,Vikram Patel
ORD-2026-02126,2026-02-28,2026,2026-Q1,CUST-0016,Dunder Mifflin Paper & Tech,SMB Growth,Retail & Supplies,EU-West,France,Online B2B Portal,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,12,6984.0,0.0,83808.0,19946.3,76.2,Quarterly Net 30,Completed,Chloe Dubois
ORD-2026-02127,2024-01-28,2024,2024-Q1,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,APAC-East,Taiwan,Strategic Reseller Partner,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,83,25048.0,12.0,1829505.92,338092.69,81.52,Net 90,Pending Verification,Rachel Green
ORD-2026-02128,2025-06-27,2025,2025-Q2,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,EU-Central,Germany,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,34,5184.0,11.0,156867.84,29349.97,81.29,Net 30,In Fulfillment,Gabriel Santos
ORD-2026-02129,2026-06-11,2026,2026-Q2,CUST-0005,Wayne Enterprises Holdings,Enterprise Strategic,Finance & Industrial,EU-Central,Switzerland,Direct Field Sales,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,65,7276.0,15.0,401999.0,116217.91,71.09,Annual Pre-Paid,Pending Verification,Vikram Patel
ORD-2026-02130,2024-08-15,2024,2024-Q3,CUST-0008,Umbrella Life Sciences,Enterprise Strategic,Pharma,EU-West,France,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,53,23808.0,18.0,1034695.68,142994.94,86.18,Net 60,Completed,David Lin
ORD-2026-02131,2024-01-02,2024,2024-Q1,CUST-0013,Oceanic Airlines Group,Enterprise Strategic,Aviation,EU-Central,Switzerland,Direct Field Sales,AI Platform,SKU-AI-9001,Neural Fabric GenAI Platform,65,25296.0,6.0,1545585.6,289797.3,81.25,Net 90,Completed,Chloe Dubois
ORD-2026-02132,2026-06-19,2026,2026-Q2,CUST-0004,Stark Aerospace & Defense,Enterprise Strategic,Aerospace,EU-West,United Kingdom,Direct Field Sales,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,85,5400.0,16.0,385560.0,68668.24,82.19,Net 30,Completed,Marcus Vance
ORD-2026-02133,2025-02-15,2025,2025-Q1,CUST-0010,Hooli Enterprise Cloud,Enterprise Strategic,Cloud Services,APAC-East,Japan,Strategic Reseller Partner,Cybersecurity Suite,SKU-SEC-410,Compliance & Audit Vault,58,7344.0,16.0,357799.68,85299.44,76.16,Net 90,Pending Verification,Gabriel Santos
ORD-2026-02134,2024-01-31,2024,2024-Q1,CUST-0002,Globex Corporation,Enterprise Strategic,Conglomerate,EU-Central,Switzerland,Strategic Reseller Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,69,5778.0,18.0,326919.24,56851.26,82.61,Net 60,Completed,Vikram Patel
ORD-2026-02135,2024-10-09,2024,2024-Q4,CUST-0006,Soylent BioTech Global,Mid-Market,BioTech,US-West,United States,Global Alliance Partner,Cloud Infrastructure,SKU-INFRA-805,High-Speed API Gateway Gateway,2,5454.0,6.0,10253.52,2471.1,75.9,Quarterly Net 30,Completed,Hannah Schmidt
ORD-2026-02136,2024-04-22,2024,2024-Q2,CUST-0011,Pied Piper Compression,Mid-Market,DeepTech,APAC-East,South Korea,Global Alliance Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,27,6868.0,2.0,181727.28,50447.49,72.24,Net 30,In Fulfillment,Rachel Green
ORD-2026-02137,2024-05-02,2024,2024-Q2,CUST-0030,Sartre Software SAS,SMB Growth,Dev Tools,US-East,United States,Strategic Reseller Partner,IoT & Edge Computing,SKU-IOT-330,Edge IoT Fleet Orchestrator,4,7208.0,5.0,27390.4,8151.38,70.24,Net 60,Pending Verification,Gabriel Santos
ORD-2026-02138,2025-09-01,2025,2025-Q3,CUST-0025,Black Mesa Research,Enterprise Strategic,Scientific R&D,APAC-South,Singapore,Strategic Reseller Partner,Enterprise ERP,SKU-ERP-101,Global ERP Enterprise Suite,47,36050.0,25.0,1270762.5,368521.13,71.0,Net 30,Completed,Marcus Vance
